qubit,t1_time,t1_err,t2r_time,t2r_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,26.356025095698172,1.0362602296168064,8.620297497850139,1.494170744923536,8.080285226396656,1.0071981073187646,810,2026-03-19 17:15:13
Q2,101.37013160660364,12.697177231022586,3.216187306674102,1.1830772714321651,2.9003906250000004,1.1722699640909477,810,2026-03-19 17:19:55
Q3,33.15420195697883,1.504377327307249,6.623665084465464,0.9013904153562267,13.253608604986903,1.5696898089983498,810,2026-03-19 17:24:41
Q4,27.57946945580006,1.5708846820761255,6.225223959586179,1.1165843302130787,19.945372640061688,3.1286399495297,810,2026-03-19 17:29:26
