qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,37.743556689867,1.1714944090596056,41.420385922139054,1.518262836659385,65,2026-03-30 18:08:35
Q3,40.124016845502766,1.3801346401226988,37.55886701693492,1.982649849141979,65,2026-03-30 18:10:02
Q4,65.75391029266234,3.241686137526718,34.2005349211407,2.158775721121166,65,2026-03-30 18:11:29
