qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,33.7897778790093,1.1643483666944223,14.916294642857144,0.9970721510226277,120,2026-03-31 00:03:29
Q3,51.77749266182379,2.2666256519190604,22.546745490940527,1.5154795563845898,120,2026-03-31 00:06:07
Q4,53.783342744175755,2.9120712477455086,24.98324725411948,2.05175096298448,120,2026-03-31 00:08:46
