qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,33.66839094987523,1.2021546487871801,17.954799107142858,1.1665357095571802,110,2026-03-30 23:01:21
Q3,66.87979718254812,2.967407568973385,23.12414963647361,1.322456126919009,110,2026-03-30 23:04:02
Q4,37.886327204955755,2.221222163934466,27.882376388879567,2.1914852244138743,110,2026-03-30 23:06:44
