qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,48.72923064602693,1.6022331088994899,20.69436933712914,1.1438328170626242,115,2026-03-30 23:34:05
Q3,62.97649692233278,2.320983525794487,23.427035533019687,1.2536523226884304,115,2026-03-30 23:36:46
Q4,59.94483855404056,3.264996007371748,20.050354844579317,1.8673453866529324,115,2026-03-30 23:39:28
