qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,39.20639451627638,1.3195190558855552,32.439989718452935,1.390731279281871,85,2026-03-30 20:20:17
Q3,66.91268320984308,2.4989006671612146,39.922420512920944,2.119353711247328,85,2026-03-30 20:21:44
Q4,50.36937777944337,2.7356612428003704,49.36214359287861,3.331325428266632,85,2026-03-30 20:23:12
