qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,43.19986495268211,1.3059281388875674,42.827110017735514,1.588429971461424,70,2026-03-30 18:41:30
Q3,38.247262554116546,1.3070917604017442,34.755210071269396,1.6414521069190744,70,2026-03-30 18:42:58
Q4,42.729068487750155,2.360588398780742,41.86371041244654,2.8172316134148367,70,2026-03-30 18:44:25
