qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,15.579240526459797,0.8458711295302782,6.7800013645817865,0.8401715669471576,160,2026-03-31 14:21:29
Q3,21.9093108153105,1.485027667599791,10.010293054330035,1.1601804991011446,160,2026-03-31 14:23:48
Q4,15.43139475048025,1.6876619943253666,10.50257369608849,1.7210949655573475,160,2026-03-31 14:26:09
