qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,48.123692918767084,1.316878501088835,33.520606871816035,1.51163436556858,100,2026-03-30 21:51:59
Q3,64.624395714943,1.7772617073480388,28.439524515806077,1.6704542901361779,100,2026-03-30 21:54:53
Q4,46.386126411366554,2.362030088295633,23.893694196430097,1.8087175545593743,100,2026-03-30 21:57:47
