qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,42.604989560113935,1.2349231101467657,61.109744391635715,2.1831160805766516,25,2026-03-30 14:07:14
Q3,49.85925225919131,1.3539945230251282,58.12384722854283,2.206737970279275,25,2026-03-30 14:08:41
Q4,49.59137006039915,2.4582844522247638,75.42099807657368,3.4436742669751688,25,2026-03-30 14:10:09
