qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,20.50827241424709,1.0065861988144709,7.909800934960665,0.9159613863047222,155,2026-03-31 12:56:29
Q3,24.268354028287416,1.2051534300987747,9.258360314825937,1.0567118854073583,155,2026-03-31 12:58:50
Q4,20.411328768119393,1.937862143889171,13.021792664576385,1.9581044530771448,155,2026-03-31 13:01:10
