qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,31.887944661597192,1.3446681073034454,14.916294642857144,1.2957792730676592,130,2026-03-31 01:26:37
Q3,58.52302742937356,2.402071493567481,18.563138706940695,1.388258827503343,130,2026-03-31 01:29:16
Q4,39.90048414281105,2.4393359317981482,19.26107739001196,2.1173209153162396,130,2026-03-31 01:31:55
Q1,40.79088581096171,1.348636891833734,14.916294642857146,1.1314182910427828,130,2026-03-31 08:23:41
Q3,74.29364944993249,2.748481722617878,21.403097427578988,1.351440587691257,130,2026-03-31 08:26:19
Q4,41.86277364192556,2.5047946269565102,26.7791870876459,2.3556904123121307,130,2026-03-31 08:28:58
