qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,1.140851394084048,0.6192445279856521,0.5524553571430212,0.43568152930057336,210,2026-03-31 22:14:50

Q4,1.3512611409291342,0.8779210278177214,0.7807011471980014,0.605760011390975,210,2026-03-31 22:17:05
