qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,36.531358925855216,1.0895398348892,46.41845203784891,1.707623061167929,60,2026-03-30 17:35:52
Q3,47.1307963090162,1.3308776728591527,39.288708937591124,2.2698471873811643,60,2026-03-30 17:37:18
Q4,50.54240340334338,2.676345321718569,95.54459353951054,4.530739676845169,60,2026-03-30 17:38:44
