qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,48.37686389840624,1.3301166812639356,31.822093031858284,1.498615866985196,105,2026-03-30 22:27:44
Q3,82.27111307263365,2.5723996021423745,26.745291706409823,1.6714824067994496,105,2026-03-30 22:30:37
Q4,45.10109416932636,2.227722174369805,33.556025143629036,1.9847511869235415,105,2026-03-30 22:33:31
