qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,38.63466404251444,1.4069613111689354,14.916294642857144,1.169899327003346,125,2026-03-31 00:33:24
Q3,72.09136788494783,3.0100119072912306,23.030021681577445,1.4875888240404858,125,2026-03-31 00:36:03
Q4,41.47048545180384,2.513599913143771,16.734356437606106,1.5899621202334906,125,2026-03-31 00:38:42
