qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,45.02258106388008,1.3066818594298004,37.618060338021714,1.7670346169195668,90,2026-03-30 20:48:02
Q3,114.80853607935526,3.2602790010972953,36.192392030819704,1.9027336478049544,90,2026-03-30 20:50:04
Q4,47.82750208945088,2.369700608382267,28.44817964045703,2.240748146246271,90,2026-03-30 20:52:06
