qubit,t1_time,t1_err,t2r_time,t2r_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,46.24530507224203,1.2186079249548842,42.74946737715637,1.5655369745884875,62.70881686762912,2.3916380420742582,10,2026-03-30 13:07:15
Q3,33.65624104011789,1.1861634151746743,14.985351562500002,1.7384008027099225,43.75786606389032,1.8662684697230134,10,2026-03-30 13:09:42
Q4,65.25539203667209,3.089650042142809,14.985351562500002,1.5480094301466354,66.09490605774558,3.255951508423235,10,2026-03-30 13:12:09
