qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,37.103285234807856,1.2248035420869434,14.916294642857144,1.1833748784888056,135,2026-03-31 09:14:47
Q3,45.213281678921504,2.503485922582584,18.226613166886505,1.2618761376987544,135,2026-03-31 09:17:26
Q4,29.818863057310168,2.113396793534028,16.73960110165131,1.7669421513167465,135,2026-03-31 09:20:05
