qubit,t1_time,t1_err,t2e_time,t2e_err,temp_mK,timestamp
Q1,5.03402097533435,0.6533396904888928,2.9003906250000004,0.6442765414713928,180,2026-03-31 17:56:35
Q3,7.95749247454602,1.2450498234965672,3.5417746330920132,0.7637623128600571,180,2026-03-31 17:57:48
Q4,6.3658908306440285,1.37894487833963,2.9003906250000004,1.1142477216639095,180,2026-03-31 17:59:02
